13960KDAL DAL2007110713001900   0.064 D                 0.050 D     184     8   187    9    13L60+              
13960KDAL DAL2007110713011901   0.071 D                 0.055 D     182     7   179    8    13L60+              
13960KDAL DAL2007110713021902   0.068 D                 0.050 D     184     7   174    7    13L60+              
13960KDAL DAL2007110713031903   0.068 D                 0.055 D     174     7   164    8    13L60+              
13960KDAL DAL2007110713041904   0.069 D                 0.064 D     165     7   175    8    13L60+              
13960KDAL DAL2007110713051905   0.069 D                 0.059 D     156     6   146    7    13L60+              
13960KDAL DAL2007110713061906   0.068 D                 0.054 D     147     6   148    8    13L60+              
13960KDAL DAL2007110713071907   0.069 D                 0.050 D     157     7   166   11    13L60+              
13960KDAL DAL2007110713081908   0.067 D                 0.050 D     168     9   176   10    13L60+              
13960KDAL DAL2007110713091909   0.070 D                 0.050 D     174     9   172   10    13L60+              
13960KDAL DAL2007110713101910   0.069 D                 0.050 D     171     9   161    9    13L60+              
13960KDAL DAL2007110713111911   0.067 D                 0.053 D     162     8   160    8    13L60+              
13960KDAL DAL2007110713121912   0.066 D                 0.052 D     163     7   169    8    13L60+              
13960KDAL DAL2007110713131913   0.068 D                 0.051 D     163     7   154    9    13L60+              
13960KDAL DAL2007110713141914   0.067 D                 0.050 D     158     7   160    9    13L60+              
13960KDAL DAL2007110713151915   0.067 D                 0.050 D     159     8   151    8    13L60+              
13960KDAL DAL2007110713161916   0.067 D                 0.050 D     163     8   173   11    13L60+              
13960KDAL DAL2007110713171917   0.070 D                 0.050 D     165     9   173   10    13L60+              
13960KDAL DAL2007110713181918   0.069 D                 0.050 D     163     8   181    8    13L60+              
13960KDAL DAL2007110713191919   0.069 D                 0.050 D     167     7   185    8    13L60+              
13960KDAL DAL2007110713201920   0.071 D                 0.050 D     174     8   172    9    13L60+              
13960KDAL DAL2007110713211921   0.071 D                 0.050 D     174     8   179    9    13L60+              
13960KDAL DAL2007110713221922   0.068 D                 0.051 D     178     7   179    7    13L60+              
13960KDAL DAL2007110713231923   0.070 D                 0.050 D     172     7   165   10    13L60+              
13960KDAL DAL2007110713241924   0.068 D                 0.050 D     165     8   160    9    13L60+              
13960KDAL DAL2007110713251925   0.067 D                 0.050 D     170     8   173   10    13L60+              
13960KDAL DAL2007110713261926   0.071 D                 0.050 D     176     8   180    8    13L60+              
13960KDAL DAL2007110713271927   0.166 D                 0.051 D     174     7   172    9    13L60+              
13960KDAL DAL2007110713281928   0.105 D                 0.050 D     173     9   178   12    13L60+              
13960KDAL DAL2007110713291929   0.095 D                 0.050 D     175     9   167    9    13L60+              
13960KDAL DAL2007110713301930   0.246 D                 0.050 D     172     9   169    9    13L60+              
13960KDAL DAL2007110713311931   0.209 D                 0.054 D     164     9   166   10    13L60+              
13960KDAL DAL2007110713321932   0.114 D                 0.052 D     163     8   169    9    13L60+              
13960KDAL DAL2007110713331933   0.087 D                 0.050 D     167     8   175   11    13L60+              
13960KDAL DAL2007110713341934   0.078 D                 0.050 D     174    10   185   12    13L60+              
13960KDAL DAL2007110713351935   0.073 D                 0.052 D     188     8   198    8    13L60+              
13960KDAL DAL2007110713361936   0.067 D                 0.053 D     193     7   189   11    13L60+              
13960KDAL DAL2007110713371937   0.068 D                 0.052 D     189     8   184    9    13L60+              
13960KDAL DAL2007110713381938   0.068 D                 0.055 D     190     8   196    8    13L60+              
13960KDAL DAL2007110713391939   0.066 D                 0.050 D     183     8   167    9    13L60+              
13960KDAL DAL2007110713401940   0.067 D                 0.050 D     176     7   173    7    13L60+              
13960KDAL DAL2007110713411941   0.069 D                 0.054 D     185     5   186    4    13L60+              
13960KDAL DAL2007110713421942   0.070 D                 0.054 D     193     4   229    7    13L60+              
13960KDAL DAL2007110713431943   0.067 D                 0.059 D     201     5   189    7    13L60+              
13960KDAL DAL2007110713441944   0.068 D                 0.052 D     201     5   204    6    13L60+              
13960KDAL DAL2007110713451945   0.071 D                 0.061 D     201     4   201    5    13L60+              
13960KDAL DAL2007110713461946   0.068 D                 0.063 D     202     4   201    5    13L60+              
13960KDAL DAL2007110713471947   0.070 D                 0.056 D     196     5   185    7    13L60+              
13960KDAL DAL2007110713481948   0.069 D                 0.056 D     189     6   178    9    13L60+              
13960KDAL DAL2007110713491949   0.069 D                 0.056 D     187     6   193    6    13L60+              
13960KDAL DAL2007110713501950   0.068 D                 0.057 D     182     6   173   10    13L60+              
13960KDAL DAL2007110713511951   0.065 D                 0.058 D     173     8   169   10    13L60+              
13960KDAL DAL2007110713521952   0.078 D                 0.054 D     168     8   163    9    13L60+              
13960KDAL DAL2007110713531953   0.067 D                 0.050 D     157     7   168    7    13L60+              
13960KDAL DAL2007110713541954   0.069 D                 0.057 D     151     6   162    9    13L60+              
13960KDAL DAL2007110713551955   0.068 D                 0.057 D     154     8   154   11    13L60+              
13960KDAL DAL2007110713561956   0.065 D                 0.054 D     164    10   163   12    13L60+              
13960KDAL DAL2007110713571957   0.070 D                 0.050 D     182    10   190   11    13L60+              
13960KDAL DAL2007110713581958   0.073 D                 0.051 D     193     8   201    9    13L60+              
13960KDAL DAL2007110713591959   0.074 D                 0.053 D     194     8   187    9    13L60+              
13960KDAL DAL2007110714002000   0.071 D                 0.054 D     188     8   174   10    13L60+              
13960KDAL DAL2007110714012001   0.070 D                 0.058 D     185     8   186    9    13L60+              
13960KDAL DAL2007110714022002   0.074 D                 0.057 D     194     7   190    8    13L60+              
13960KDAL DAL2007110714032003   0.075 D                 0.052 D     190     9   168   12    13L60+              
13960KDAL DAL2007110714042004   0.075 D                 0.053 D     170    10   165   11    13L60+              
13960KDAL DAL2007110714052005   0.070 D                 0.050 D     163     9   159    9    13L60+              
13960KDAL DAL2007110714062006   0.072 D                 0.056 D     158     8   150    9    13L60+              
13960KDAL DAL2007110714072007   0.072 D                 0.054 D     151     7   150    8    13L60+              
13960KDAL DAL2007110714082008   0.073 D                 0.054 D     146     7   147    8    13L60+              
13960KDAL DAL2007110714092009   0.067 D                 0.057 D     143     7   142    8    13L60+              
13960KDAL DAL2007110714102010   0.072 D                 0.053 D     139     7   128    7    13L60+              
13960KDAL DAL2007110714112011   0.074 D                 0.050 D     139     6   157    8    13L60+              
13960KDAL DAL2007110714122012   0.069 D                 0.052 D     147     7   163   11    13L60+              
13960KDAL DAL2007110714132013   0.071 D                 0.056 D     162     9   174   12    13L60+              
13960KDAL DAL2007110714142014   0.070 D                 0.055 D     169    10   162   11    13L60+              
13960KDAL DAL2007110714152015   0.071 D                 0.052 D     167    10   168   11    13L60+              
13960KDAL DAL2007110714162016   0.072 D                 0.050 D     172    10   169   11    13L60+              
13960KDAL DAL2007110714172017   0.066 D                 0.053 D     176     8   181    8    13L60+              
13960KDAL DAL2007110714182018   0.068 D                 0.050 D     166     7   147    9    13L60+              
13960KDAL DAL2007110714192019   0.069 D                 0.053 D     153     7   161    9    13L60+              
13960KDAL DAL2007110714202020   0.070 D                 0.056 D     155     6   170    7    13L60+              
13960KDAL DAL2007110714212021   0.064 D                 0.052 D     158     6   150    7    13L60+              
13960KDAL DAL2007110714222022   0.069 D                 0.050 D     156     7   182    8    13L60+              
13960KDAL DAL2007110714232023   0.073 D                 0.050 D     167     8   170   13    13L60+              
13960KDAL DAL2007110714242024   0.078 D                 0.050 D     160     9   153    9    13L60+              
13960KDAL DAL2007110714252025   0.067 D                 0.058 D     153     8   170   10    13L60+              
13960KDAL DAL2007110714262026   0.079 D                 0.052 D     165     8   158    8    13L60+              
13960KDAL DAL2007110714272027   0.074 D                 0.055 D     167     7   183    7    13L60+              
13960KDAL DAL2007110714282028   0.069 D                 0.055 D     187     7   215    9    13L60+              
13960KDAL DAL2007110714292029   0.070 D                 0.057 D     208     7   210    8    13L60+              
13960KDAL DAL2007110714302030   0.069 D                 0.057 D     205     6   203    6    13L60+              
13960KDAL DAL2007110714312031   0.074 D                 0.053 D     200     6   203    6    13L60+              
13960KDAL DAL2007110714322032   0.065 D                 0.058 D     195     5   178    5    13L60+              
13960KDAL DAL2007110714332033   0.072 D                 0.051 D     169     5   132    7    13L60+              
13960KDAL DAL2007110714342034   0.071 D                 0.052 D     145     6   146    6    13L60+              
13960KDAL DAL2007110714352035   0.072 D                 0.052 D     137     5   153    6    13L60+              
13960KDAL DAL2007110714362036   0.069 D                 0.053 D     145     7   151   13    13L60+              
13960KDAL DAL2007110714372037   0.069 D                 0.052 D     163     9   174   10    13L60+              
13960KDAL DAL2007110714382038   0.070 D                 0.051 D     167     8   151    9    13L60+              
13960KDAL DAL2007110714392039   0.071 D                 0.050 D     163     7   164    9    13L60+              
13960KDAL DAL2007110714402040   0.073 D                 0.052 D     152     7   139    9    13L60+              
13960KDAL DAL2007110714412041   0.063 D                 0.053 D     142     8   151   11    13L60+              
13960KDAL DAL2007110714422042   0.064 D                 0.054 D     142     9   133    9    13L60+              
13960KDAL DAL2007110714432043   0.070 D                 0.055 D     138     8   135    9    13L60+              
13960KDAL DAL2007110714442044   0.070 D                 0.054 D     136     8   142    9    13L60+              
13960KDAL DAL2007110714452045   0.070 D                 0.051 D     138     8   144    9    13L60+              
13960KDAL DAL2007110714462046   0.069 D                 0.052 D     136     8   149    9    13L60+              
13960KDAL DAL2007110714472047   0.064 D                 0.052 D     140     9   139   11    13L60+              
13960KDAL DAL2007110714482048   0.072 D                 0.050 D     146    10   150   11    13L60+              
13960KDAL DAL2007110714492049   0.068 D                 0.050 D     150    10   148   11    13L60+              
13960KDAL DAL2007110714502050   0.068 D                 0.052 D     156     9   150    9    13L60+              
13960KDAL DAL2007110714512051   0.073 D                 0.053 D     153     7   146    8    13L60+              
13960KDAL DAL2007110714522052   0.074 D                 0.050 D     153     7   166    8    13L60+              
13960KDAL DAL2007110714532053   0.071 D                 0.051 D     155     6   154    6    13L60+              
13960KDAL DAL2007110714542054   0.073 D                 0.052 D     151     5   152    7    13L60+              
13960KDAL DAL2007110714552055   0.074 D                 0.058 D     160     6   162    7    13L60+              
13960KDAL DAL2007110714562056   0.069 D                 0.055 D     169     5   150    5    13L60+              
13960KDAL DAL2007110714572057   0.068 D                 0.054 D     166     4   174    5    13L60+              
13960KDAL DAL2007110714582058   0.073 D                 0.054 D     162     5   184    9    13L60+              
13960KDAL DAL2007110714592059   0.072 D                 0.054 D     165     7   168   11    13L60+              
13960KDAL DAL2007110715002100   0.070 D                 0.053 D     168     9   178   11    13L60+              
13960KDAL DAL2007110715012101   0.068 D                 0.054 D     169     9   162   10    13L60+              
13960KDAL DAL2007110715022102   0.070 D                 0.055 D     169     8   171    7    13L60+              
13960KDAL DAL2007110715032103   0.069 D                 0.052 D     170     6   177    9    13L60+              
13960KDAL DAL2007110715042104   0.071 D                 0.050 D     164     7   178   11    13L60+              
13960KDAL DAL2007110715052105   0.068 D                 0.051 D     157     8   168    9    13L60+              
13960KDAL DAL2007110715062106   0.065 D                 0.051 D     156     8   162    9    13L60+              
13960KDAL DAL2007110715072107   0.061 D                 0.050 D     151     7   147    6    13L60+              
13960KDAL DAL2007110715082108   0.070 D                 0.050 D     151     6   134    6    13L60+              
13960KDAL DAL2007110715092109   0.070 D                 0.051 D     141     6   122    7    13L60+              
13960KDAL DAL2007110715102110   0.069 D                 0.055 D     123     7   137   10    13L60+              
13960KDAL DAL2007110715112111   0.076 D                 0.055 D     130     9   138   10    13L60+              
13960KDAL DAL2007110715122112   0.071 D                 0.050 D     145     9   144   10    13L60+              
13960KDAL DAL2007110715132113   0.072 D                 0.051 D     138     8   125   10    13L60+              
13960KDAL DAL2007110715142114   0.067 D                 0.054 D     134     8   134    9    13L60+              
13960KDAL DAL2007110715152115   0.070 D                 0.057 D     135     8   137   10    13L60+              
13960KDAL DAL2007110715162116   0.072 D                 0.058 D     134     8   143    8    13L60+              
13960KDAL DAL2007110715172117   0.070 D                 0.061 D     152     7   167    8    13L60+              
13960KDAL DAL2007110715182118   0.073 D                 0.057 D     170     6   163    8    13L60+              
13960KDAL DAL2007110715192119   0.074 D                 0.050 D     169     6   169    7    13L60+              
13960KDAL DAL2007110715202120   0.074 D                 0.050 D     171     6   183    9    13L60+              
13960KDAL DAL2007110715212121   0.071 D                 0.054 D     174     7   190    8    13L60+              
13960KDAL DAL2007110715222122   0.074 D                 0.051 D     173     6   170    6    13L60+              
13960KDAL DAL2007110715232123   0.073 D                 0.053 D     170     5   164    6    13L60+              
13960KDAL DAL2007110715242124   0.068 D                 0.054 D     162     5   146    6    13L60+              
13960KDAL DAL2007110715252125   0.074 D                 0.055 D     145     5   130    6    13L60+              
13960KDAL DAL2007110715262126   0.074 D                 0.054 D     139     6   146   10    13L60+              
13960KDAL DAL2007110715272127   0.074 D                 0.056 D     143     8   147    9    13L60+              
13960KDAL DAL2007110715282128   0.072 D                 0.053 D     144     7   137    8    13L60+              
13960KDAL DAL2007110715292129   0.072 D                 0.060 D     160     5   196    4    13L60+              
13960KDAL DAL2007110715302130   0.073 D                 0.053 D     160     4   143    6    13L60+              
13960KDAL DAL2007110715312131   0.074 D                 0.057 D     156     6   160    9    13L60+              
13960KDAL DAL2007110715322132   0.068 D                 0.056 D     155     8   139    9    13L60+              
13960KDAL DAL2007110715332133   0.068 D                 0.057 D     140     8   140    9    13L60+              
13960KDAL DAL2007110715342134   0.069 D                 0.055 D     141     9   149   11    13L60+              
13960KDAL DAL2007110715352135   0.070 D                 0.056 D     149    11   152   13    13L60+              
13960KDAL DAL2007110715362136   0.070 D                 0.055 D     155    11   160   12    13L60+              
13960KDAL DAL2007110715372137   0.071 D                 0.052 D     161    10   154   10    13L60+              
13960KDAL DAL2007110715382138   0.068 D                 0.053 D     165     9   161   10    13L60+              
13960KDAL DAL2007110715392139   0.066 D                 0.053 D     168    10   152   14    13L60+              
13960KDAL DAL2007110715402140   0.071 D                 0.050 D     158    10   153   11    13L60+              
13960KDAL DAL2007110715412141   0.076 D                 0.050 D     144     8   147    8    13L60+              
13960KDAL DAL2007110715422142   0.071 D                 0.052 D     140     7   139    7    13L60+              
13960KDAL DAL2007110715432143   0.075 D                 0.050 D     137     6   138    7    13L60+              
13960KDAL DAL2007110715442144   0.075 D                 0.050 D     146     5   145    7    13L60+              
13960KDAL DAL2007110715452145   0.070 D                 0.052 D     161     6   174   10    13L60+              
13960KDAL DAL2007110715462146   0.072 D                 0.050 D     174     7   169    8    13L60+              
13960KDAL DAL2007110715472147   0.072 D                 0.050 D     175     6   157    7    13L60+              
13960KDAL DAL2007110715482148   0.073 D                 0.050 D     167     7   161    8    13L60+              
13960KDAL DAL2007110715492149   0.070 D                 0.053 D     166     7   188    8    13L60+              
13960KDAL DAL2007110715502150   0.070 D                 0.055 D     179     8   193   10    13L60+              
13960KDAL DAL2007110715512151   0.072 D                 0.056 D     190     8   188    9    13L60+              
13960KDAL DAL2007110715522152   0.070 D                 0.057 D     180     7   166    9    13L60+              
13960KDAL DAL2007110715532153   0.069 D                 0.056 D     166     8   162    9    13L60+              
13960KDAL DAL2007110715542154   0.077 D                 0.054 D     160     8   156    9    13L60+              
13960KDAL DAL2007110715552155   0.079 D                 0.058 D     151     8   132    8    13L60+              
13960KDAL DAL2007110715562156   0.078 D                 0.058 D     140     7   133    9    13L60+              
13960KDAL DAL2007110715572157   0.076 D                 0.059 D     140     8   148   10    13L60+              
13960KDAL DAL2007110715582158   0.077 D                 0.060 D     150     9   161   11    13L60+              
13960KDAL DAL2007110715592159   0.076 D                 0.058 D     158    10   158   11    13L60+              
13960KDAL DAL2007110716002200   0.076 D                 0.059 D     158    10   166   10    13L60+              
13960KDAL DAL2007110716012201   0.076 D                 0.058 D     157     8   149    8    13L60+              
13960KDAL DAL2007110716022202   0.079 D                 0.058 D     162     8   177    9    13L60+              
13960KDAL DAL2007110716032203   0.079 D                 0.059 D     167     8   163    9    13L60+              
13960KDAL DAL2007110716042204   0.079 D                 0.062 D     164     7   175    7    13L60+              
13960KDAL DAL2007110716052205   0.079 D                 0.062 D     157     6   155    8    13L60+              
13960KDAL DAL2007110716062206   0.080 D                 0.062 D     151     6   157    7    13L60+              
13960KDAL DAL2007110716072207   0.078 D                 0.064 D     151     6   146    6    13L60+              
13960KDAL DAL2007110716082208   0.080 D                 0.056 D     133     6   111    7    13L60+              
13960KDAL DAL2007110716092209   0.080 D                 0.060 D     114     6   117    6    13L60+              
13960KDAL DAL2007110716102210   0.080 D                 0.060 D     117     7   135    9    13L60+              
13960KDAL DAL2007110716112211   0.079 D                 0.056 D     128     8   141    9    13L60+              
13960KDAL DAL2007110716122212   0.082 D                 0.056 D     136     7   144    8    13L60+              
13960KDAL DAL2007110716132213   0.079 D                 0.055 D     146     7   172    9    13L60+              
13960KDAL DAL2007110716142214   0.079 D                 0.057 D     158     8   170   10    13L60+              
13960KDAL DAL2007110716152215   0.079 D                 0.053 D     157     7   153    7    13L60+              
13960KDAL DAL2007110716162216   0.077 D                 0.056 D     146     7   137    9    13L60+              
13960KDAL DAL2007110716172217   0.076 D                 0.057 D     147     8   134    9    13L60+              
13960KDAL DAL2007110716182218   0.074 D                 0.057 D     145     8   137    9    13L60+              
13960KDAL DAL2007110716192219   0.079 D                 0.054 D     137     8   128    8    13L60+              
13960KDAL DAL2007110716202220   0.081 D                 0.058 D     137     8   145    9    13L60+              
13960KDAL DAL2007110716212221   0.077 D                 0.056 D     139     8   145    8    13L60+              
13960KDAL DAL2007110716222222   0.073 D                 0.058 D     140     7   139    7    13L60+              
13960KDAL DAL2007110716232223   0.073 D                 0.058 D     136     7   132   11    13L60+              
13960KDAL DAL2007110716242224   0.070 D                 0.055 D     146     8   140   10    13L60+              
13960KDAL DAL2007110716252225   0.072 D                 0.054 D     152     9   148   10    13L60+              
13960KDAL DAL2007110716262226   0.073 D                 0.055 D     148     9   156   11    13L60+              
13960KDAL DAL2007110716272227   0.073 D                 0.054 D     152     9   157   11    13L60+              
13960KDAL DAL2007110716282228   0.075 D                 0.052 D     155     9   153   10    13L60+              
13960KDAL DAL2007110716292229   0.071 D                 0.050 D     154     9   151    9    13L60+              
13960KDAL DAL2007110716302230   0.070 D                 0.054 D     149     9   142   11    13L60+              
13960KDAL DAL2007110716312231   0.071 D                 0.051 D     152     9   163    8    13L60+              
13960KDAL DAL2007110716322232   0.069 D                 0.053 D     159     8   166    8    13L60+              
13960KDAL DAL2007110716332233   0.070 D                 0.053 D     162     8   156    8    13L60+              
13960KDAL DAL2007110716342234   0.072 D                 0.051 D     162     8   153    9    13L60+              
13960KDAL DAL2007110716352235   0.072 D                 0.052 D     162     8   167    9    13L60+              
13960KDAL DAL2007110716362236   0.073 D                 0.051 D     173     8   181   10    13L60+              
13960KDAL DAL2007110716372237   0.074 D                 0.052 D     173     9   165   10    13L60+              
13960KDAL DAL2007110716382238   0.073 D                 0.052 D     154     9   143   11    13L60+              
13960KDAL DAL2007110716392239   0.075 D                 0.054 D     145     9   146   10    13L60+              
13960KDAL DAL2007110716402240   0.074 D                 0.054 D     149     9   161    9    13L60+              
13960KDAL DAL2007110716412241   0.072 D                 0.055 D     161     7   163    7    13L60+              
13960KDAL DAL2007110716422242   0.071 D                 0.056 D     165     6   149    6    13L60+              
13960KDAL DAL2007110716432243   0.072 D                 0.053 D     152     6   133    9    13L60+              
13960KDAL DAL2007110716442244   0.073 D                 0.053 D     140     8   140   10    13L60+              
13960KDAL DAL2007110716452245   0.075 D                 0.051 D     149     9   157   10    13L60+              
13960KDAL DAL2007110716462246   0.074 D                 0.052 D     158     8   160    9    13L60+              
13960KDAL DAL2007110716472247   0.073 D                 0.054 D     159     7   162    8    13L60+              
13960KDAL DAL2007110716482248   0.071 D                 0.055 D     161     7   156    9    13L60+              
13960KDAL DAL2007110716492249   0.070 D                 0.053 D     161     8   165   11    13L60+              
13960KDAL DAL2007110716502250   0.071 D                 0.052 D     154     9   155    9    13L60+              
13960KDAL DAL2007110716512251   0.072 D                 0.052 D     150     9   155   11    13L60+              
13960KDAL DAL2007110716522252   0.071 D                 0.055 D     153    10   154   11    13L60+              
13960KDAL DAL2007110716532253   0.072 D                 0.054 D     153     9   155    9    13L60+              
13960KDAL DAL2007110716542254   0.072 D                 0.053 D     156     9   153   10    13L60+              
13960KDAL DAL2007110716552255   0.072 D                 0.056 D     162     9   154   10    13L60+              
13960KDAL DAL2007110716562256   0.073 D                 0.056 D     165     9   177   10    13L60+              
13960KDAL DAL2007110716572257   0.075 D                 0.055 D     170    10   168   12    13L60+              
13960KDAL DAL2007110716582258   0.074 D                 0.052 D     167    10   163   12    13L60+              
13960KDAL DAL2007110716592259   0.073 D                 0.052 D     160    10   156   11    13L60+              
13960KDAL DAL2007110717002300   0.074 D                 0.050 D     152    10   147   10    13L60+              
13960KDAL DAL2007110717012301   0.073 D                 0.054 D     152     9   168   10    13L60+              
13960KDAL DAL2007110717022302   0.073 D                 0.052 D     159     9   170   11    13L60+              
13960KDAL DAL2007110717032303   0.071 D                 0.052 D     165    10   176   10    13L60+              
13960KDAL DAL2007110717042304   0.071 D                 0.054 D     172    10   177   11    13L60+              
13960KDAL DAL2007110717052305   0.074 D                 0.057 D     179    10   177   11    13L60+              
13960KDAL DAL2007110717062306   0.074 D                 0.057 D     183     9   185   10    13L60+              
13960KDAL DAL2007110717072307   0.075 D                 0.055 D     184    10   179   11    13L60+              
13960KDAL DAL2007110717082308   0.075 D                 0.054 D     178    10   176   11    13L60+              
13960KDAL DAL2007110717092309   0.075 D                 0.053 D     171    10   166   11    13L60+              
13960KDAL DAL2007110717102310   0.072 D                 0.055 D     170    10   175   10    13L60+              
13960KDAL DAL2007110717112311   0.072 D                 0.056 D     174    10   173   11    13L60+              
13960KDAL DAL2007110717122312   0.070 D                 0.055 D     176    10   174   10    13L60+              
13960KDAL DAL2007110717132313   0.072 D                 0.054 D     172     9   160    9    13L60+              
13960KDAL DAL2007110717142314   0.073 D                 0.052 D     167     9   165   11    13L60+              
13960KDAL DAL2007110717152315   0.072 D                 0.054 D     170     9   170   10    13L60+              
13960KDAL DAL2007110717162316   0.074 D                 0.052 D     171     8   165    9    13L60+              
13960KDAL DAL2007110717172317   0.074 D                 0.051 D     170     9   171   11    13L60+              
13960KDAL DAL2007110717182318   0.071 D                 0.053 D     172     9   174   10    13L60+              
13960KDAL DAL2007110717192319   0.072 D                 0.053 D     168     9   160   10    13L60+              
13960KDAL DAL2007110717202320   0.071 D                 0.056 D     163     9   168   11    13L60+              
13960KDAL DAL2007110717212321   0.072 D                 0.056 D     167     9   172   10    13L60+              
13960KDAL DAL2007110717222322   0.072 D                 0.058 D     171     9   167   10    13L60+              
13960KDAL DAL2007110717232323   0.071 D                 0.057 D     174    10   171   11    13L60+              
13960KDAL DAL2007110717242324   0.073 D                 0.056 D     168    10   151   11    13L60+              
13960KDAL DAL2007110717252325   0.072 D                 0.053 D     162    10   173   10    13L60+              
13960KDAL DAL2007110717262326   0.070 D                 0.050 D     162     9   162   11    13L60+              
13960KDAL DAL2007110717272327   0.071 D                 0.053 D     162    10   168   11    13L60+              
13960KDAL DAL2007110717282328   0.071 D                 0.054 D     163     9   163   10    13L60+              
13960KDAL DAL2007110717292329   0.072 D                 0.053 D     162     8   156    8    13L60+              
13960KDAL DAL2007110717302330   0.072 D                 0.054 D     159     8   155   10    13L60+              
13960KDAL DAL2007110717312331   0.071 D                 0.052 D     162     9   168   11    13L60+              
13960KDAL DAL2007110717322332   0.071 D                 0.055 D     166     9   165   10    13L60+              
13960KDAL DAL2007110717332333   0.070 D                 0.055 D     166    10   172   12    13L60+              
13960KDAL DAL2007110717342334   0.070 D                 0.054 D     168    10   173   11    13L60+              
13960KDAL DAL2007110717352335   0.070 D                 0.054 D     167     9   170   10    13L60+              
13960KDAL DAL2007110717362336   0.072 D                 0.054 D     165     9   164    9    13L60+              
13960KDAL DAL2007110717372337   0.072 D                 0.053 D     167    10   170   12    13L60+              
13960KDAL DAL2007110717382338   0.071 D                 0.051 D     167    10   159   11    13L60+              
13960KDAL DAL2007110717392339   0.071 D                 0.052 D     164    10   162   11    13L60+              
13960KDAL DAL2007110717402340   0.071 D                 0.050 D     166    10   161   11    13L60+              
13960KDAL DAL2007110717412341   0.071 D                 0.053 D     166    10   168   12    13L60+              
13960KDAL DAL2007110717422342   0.070 D                 0.053 D     167    11   169   12    13L60+              
13960KDAL DAL2007110717432343   0.070 N                 0.053 D     168    11   163   11    13L60+              
13960KDAL DAL2007110717442344   0.071 N                 0.052 D     166    10   164   11    13L60+              
13960KDAL DAL2007110717452345   0.070 N                 0.054 N     164    10   166   12    13L60+              
13960KDAL DAL2007110717462346   0.071 N                 0.053 N     165    11   175   12    13L60+              
13960KDAL DAL2007110717472347   0.072 N                 0.053 N     167    11   169   11    13L60+              
13960KDAL DAL2007110717482348   0.071 N                 0.051 N     170    10   178   11    13L60+              
13960KDAL DAL2007110717492349   0.072 N                 0.054 N     169     9   171   10    13L60+              
13960KDAL DAL2007110717502350   0.071 N                 0.053 N     164     9   161    9    13L60+              
13960KDAL DAL2007110717512351   0.073 N                 0.053 N     163     8   158    9    13L60+              
13960KDAL DAL2007110717522352   0.072 N                 0.054 N     163     8   164    9    13L60+              
13960KDAL DAL2007110717532353   0.074 N                 0.054 N     165     8   165    8    13L60+              
13960KDAL DAL2007110717542354   0.072 N                 0.053 N     161     7   156    8    13L60+              
13960KDAL DAL2007110717552355   0.074 N                 0.052 N     157     7   158    7    13L60+              
13960KDAL DAL2007110717562356   0.075 N                 0.053 N     161     7   165    9    13L60+              
13960KDAL DAL2007110717572357   0.073 N                 0.054 N     162     8   169    8    13L60+              
13960KDAL DAL2007110717582358   0.073 N                 0.054 N     162     8   159   10    13L60+              
13960KDAL DAL2007110717592359   0.073 N                 0.053 N     158     9   155   11    13L60+              
13960KDAL DAL2007110718000000   0.070 N                 0.054 N     155     9   153   10    13L60+              
13960KDAL DAL2007110718010001   0.072 N                 0.052 N     159     9   166   10    13L60+              
13960KDAL DAL2007110718020002   0.072 N                 0.051 N     159     8   163    9    13L60+              
13960KDAL DAL2007110718030003   0.071 N                 0.053 N     157     9   154   10    13L60+              
13960KDAL DAL2007110718040004   0.072 N                 0.053 N     160     9   160   11    13L60+              
13960KDAL DAL2007110718050005   0.074 N                 0.054 N     162     8   161   10    13L60+              
13960KDAL DAL2007110718060006   0.073 N                 0.053 N     159     8   156    8    13L60+              
13960KDAL DAL2007110718070007   0.073 N                 0.054 N     157     7   145    8    13L60+              
13960KDAL DAL2007110718080008   0.072 N                 0.054 N     160     8   157    9    13L60+              
13960KDAL DAL2007110718090009   0.073 N                 0.054 N     156    10   150   12    13L60+              
13960KDAL DAL2007110718100010   0.071 N                 0.053 N     156    10   156   12    13L60+              
13960KDAL DAL2007110718110011   0.072 N                 0.054 N     159    10   162   10    13L60+              
13960KDAL DAL2007110718120012   0.071 N                 0.052 N     159     9   154   10    13L60+              
13960KDAL DAL2007110718130013   0.071 N                 0.052 N     158     9   160   10    13L60+              
13960KDAL DAL2007110718140014   0.071 N                 0.052 N     157     9   152   10    13L60+              
13960KDAL DAL2007110718150015   0.072 N                 0.054 N     154     9   149   10    13L60+              
13960KDAL DAL2007110718160016   0.071 N                 0.054 N     153     9   146   10    13L60+              
13960KDAL DAL2007110718170017   0.071 N                 0.053 N     151     9   150   10    13L60+              
13960KDAL DAL2007110718180018   0.071 N                 0.052 N     150     9   142   10    13L60+              
13960KDAL DAL2007110718190019   0.070 N                 0.051 N     152     9   157   11    13L60+              
13960KDAL DAL2007110718200020   0.072 N                 0.052 N     153     9   148   11    13L60+              
13960KDAL DAL2007110718210021   0.072 N                 0.052 N     153     9   154   10    13L60+              
13960KDAL DAL2007110718220022   0.071 N                 0.052 N     155    10   156   12    13L60+              
13960KDAL DAL2007110718230023   0.072 N                 0.050 N     156    10   147   11    13L60+              
13960KDAL DAL2007110718240024   0.071 N                 0.051 N     155    10   156   10    13L60+              
